scientificName,latitude,longitude,eventDate,date_year,month,day,individualCount,basisOfRecord,datasetName,vernacularName,bathymetry,sst,species_common,species_scientific
Balaenoptera physalus,59.624911,-149.648356,2019-06-19T09:13:01,2019,6,19,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,50,7.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.507395,-149.095382,2013-07-09T12:46:59,2013,7,9,3,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,2766,7.71,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.735075,-137.188285,2013-06-23T19:17:41,2013,6,23,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,2220,9.04,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.365025,-149.770177,2013-07-16T06:15:25,2013,7,16,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,117,7.42,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.8852,-153.2377,2007-08-19T09:38,2007,8,19,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,42,6.89,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.797909,-153.510962,2015-09-04T17:01:31,2015,9,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,134,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.188655,-141.839418,2013-06-27T14:35:31,2013,6,27,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3690,8.03,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.988345,-152.50588,2014-09-20T14:47,2014,9,20,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,118,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.803101,-153.513512,2010-06-13T13:48:54,2010,6,13,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,125,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.9367,-152.6618,2003-07-02T18:17:05,2003,7,2,1,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,163,6.87,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.95347,-152.636985,2021-08-19T12:49:53,2021,8,19,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,127,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.778833,-132.568,2004-08-26T14:48:50,2004,8,26,3,HumanObservation,Lamont-Doherty/LGL/NSF cruises,Fin whale,387,8.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9711,-152.6005,2011-10-04T14:54,2011,10,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,140,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.901859,-153.537266,2015-09-07T13:44:34,2015,9,7,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,142,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.943,-152.6494,2009-08-16T11:16,2009,8,16,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,113,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9798,-152.5997,2011-08-08T15:00,2011,8,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,120,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.854564,-153.42776,2015-09-04T17:29:24,2015,9,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,117,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9483,-152.9021,2010-07-22T11:24,2010,7,22,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,12,6.74,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,60.151333,-147.078,2015-07-24T15:53:32,2015,7,24,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,232,8.09,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.913833,-151.861167,2015-07-27T08:44:22,2015,7,27,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,171,6.99,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9122,-152.6667,2011-06-09T10:22,2011,6,9,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,92,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.955876,-152.669674,2020-08-08T11:55:44,2020,8,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,111,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.657,-131.716333,2015-09-28T14:37:48,2015,9,28,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,383,9.21,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9804,-152.6384,2011-09-23T14:14,2011,9,23,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,131,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.577,-169.9507,2002-07-02T17:35:48,2002,7,2,2,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,2854,5.39,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,53.2732,-148.2049,2008-07-08,2008,7,8,,HumanObservation,EC-CWS Eastern Canada Seabirds at Sea,Fin Whale,4249,7.08,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.94989,-152.633062,2021-08-19T12:52:11,2021,8,19,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,107,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.416768,-149.157572,2013-07-15T19:03:09,2013,7,15,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,134,7.71,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.9505,-147.242333,2015-07-24T17:40:40,2015,7,24,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,89,8.05,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.901859,-153.537266,2015-09-07T13:48:11,2015,9,7,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,142,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.5198,-162.2038,2004-06-10T16:18:59,2004,6,10,3,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,73,4.49,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.902609,-152.74449,2020-09-04T12:47:09,2020,9,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,126,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.6455,-132.604167,2004-08-25T21:19:25,2004,8,25,1,HumanObservation,Lamont-Doherty/LGL/NSF cruises,Fin whale,122,8.88,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.97115,-153.025385,2007-06-26T15:44,2007,6,26,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,65,6.81,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9663,-169.0558,2000-06-27T08:05:21,2000,6,27,1,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,68,2.74,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.872111,-153.522506,2015-06-24T12:12:27,2015,6,24,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,217,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.06002,-148.400397,2013-07-14T09:30:19,2013,7,14,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,195,8.1,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.839462,-142.218298,2013-06-25T06:22:57,2013,6,25,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3673,8.04,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.145333,-154.4805,2015-08-11T15:22:10,2015,8,11,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,89,6.76,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.950243,-152.613751,2021-08-19T13:49:24,2021,8,19,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,147,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.432167,-149.376833,2015-08-20T10:00:14,2015,8,20,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,2287,7.69,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.1672,-162.0567,2000-06-13T20:12:50,2000,6,13,2,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,35,3.56,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.8685,-152.7373,2012-06-13T13:05,2012,6,13,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,54,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.2213,-163.5415,2010-06-12T11:21:49,2010,6,12,1,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,85,3.34,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.797909,-153.510962,2015-09-07T13:31:25,2015,9,7,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,134,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.621167,-132.5215,2015-09-19T15:43:29,2015,9,19,45,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,152,8.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9737,-152.5856,2011-08-08T13:11,2011,8,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,107,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.872111,-153.522506,2015-06-24T12:47:35,2015,6,24,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,217,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.94439,-152.680619,2019-10-03T11:57:03,2019,10,3,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,101,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.903874,-152.690575,2012-06-19T12:39,2012,6,19,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,68,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.299153,-149.658513,2013-07-16T10:03:33,2013,7,16,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,98,7.47,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9623,-152.582,2011-09-23T12:57,2011,9,23,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,161,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.953039,-152.686647,2015-10-13T13:33,2015,10,13,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,101,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.762667,-132.564167,2004-08-26T14:54:07,2004,8,26,2,HumanObservation,Lamont-Doherty/LGL/NSF cruises,Fin whale,395,8.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.905667,-151.8475,2015-07-27T08:48:22,2015,7,27,3,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,152,6.99,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9759,-152.5276,2011-10-08T13:15,2011,10,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,154,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.876433,-148.924488,2013-07-14T20:12:32,2013,7,14,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,269,7.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.027093,-148.746002,2013-07-14T13:53:52,2013,7,14,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,201,8.01,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.334658,-149.70884,2013-07-16T09:22:34,2013,7,16,6,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,121,7.45,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.834145,-145.939865,2013-07-02T06:15:11,2013,7,2,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,4249,7.76,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.710333,-132.5435,2004-08-25T21:45:35,2004,8,25,1,HumanObservation,Lamont-Doherty/LGL/NSF cruises,Fin whale,307,8.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9753,-153.0978,2007-05-18T19:10,2007,5,18,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,108,6.85,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.784762,-153.476687,2016-07-13T16:59:52,2016,7,13,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,133,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.033,-156.2383,2003-06-28T19:55:33,2003,6,28,3,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,113,6.56,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.893,-147.235667,2015-07-24T18:26:38,2015,7,24,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,87,8.1,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.743003,-153.377825,2016-11-18T16:05:22,2016,11,18,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,12,6.9,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.5,-144.5,2007-01-03T00:00:00,2007,1,3,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,4041,7.57,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.020535,-143.487877,2013-06-30T10:50:57,2013,6,30,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3728,8.04,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.603392,-145.70038,2013-07-02T11:19:51,2013,7,2,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,4253,8.05,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9513,-152.6321,2013-09-18T11:27,2013,9,18,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,135,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.8892,-152.5615,2003-07-02T17:53:38,2003,7,2,1,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,184,6.86,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.5,-145.5,2006-12-27T00:00:00,2006,12,27,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,4109,7.39,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9521,-152.9003,2013-07-14T12:45,2013,7,14,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,24,6.74,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.8753,-162.789,2000-06-14T21:11:20,2000,6,14,1,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,63,3.8,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.4715,-137.032,2015-09-16T18:03:07,2015,9,16,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,2079,9.02,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9699,-152.5331,2011-07-28T14:27,2011,7,28,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,135,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.329062,-149.707573,2013-07-16T09:43:01,2013,7,16,5,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,114,7.42,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9628,-152.6255,2010-08-20T14:31,2010,8,20,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,135,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.5407,-155.4427,2003-06-28T12:27:50,2003,6,28,2,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,75,6.54,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.959151,-152.606307,2021-08-19T13:30:10,2021,8,19,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,135,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9745,-153.075335,2007-07-11T13:22,2007,7,11,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,83,6.81,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.4468,-166.8578,2008-06-20T20:51:35,2008,6,20,4,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,509,5.47,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.8418,-169.5397,2000-06-28T07:27:52,2000,6,28,2,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,68,3.85,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.52614,-147.047853,2013-07-12T14:00:21,2013,7,12,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,1907,7.99,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.169667,-150.7525,2015-08-21T17:39:50,2015,8,21,2,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,140,7.48,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.934058,-152.664485,2020-09-04T15:26:36,2020,9,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,107,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.1555,-164.0168,2002-06-12T17:31:13,2002,6,12,2,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,39,5.33,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.880438,-152.771643,2020-09-04T12:32:00,2020,9,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,65,6.67,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9763,-152.5872,2011-08-08T13:14,2011,8,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,117,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.488373,-148.317003,2013-07-11T15:25:17,2013,7,11,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,1224,8.0,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.5162,-166.9025,2008-06-13T13:06:52,2008,6,13,1,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,136,5.38,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.344843,-149.740762,2013-07-16T08:15:32,2013,7,16,4,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,116,7.45,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.791833,-152.0875,2015-07-27T18:18:33,2015,7,27,3,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,68,6.54,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.732855,-148.722872,2013-07-14T22:06:38,2013,7,14,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,237,7.95,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.797909,-153.510962,2015-09-04T16:35:20,2015,9,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,134,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.277292,-149.622468,2013-07-16T10:16:30,2013,7,16,3,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,87,7.47,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.308548,-148.756693,2013-07-14T07:09:07,2013,7,14,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,128,8.0,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,53.5,-141.5,2006-11-06T00:00:00,2006,11,6,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,3750,8.25,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9492,-152.5662,2011-08-29T13:28,2011,8,29,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,100,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.901859,-153.537266,2015-09-07T13:10:11,2015,9,7,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,142,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.409527,-147.829088,2013-07-11T20:20:16,2013,7,11,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,1661,7.98,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.727667,-131.738167,2015-09-28T14:06:26,2015,9,28,15,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,417,9.2,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9593,-152.5634,2011-08-08T13:56,2011,8,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,163,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9666,-152.634645,2017-09-30T13:08:52,2017,9,30,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,125,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.803101,-153.513512,2011-10-28T12:24:01,2011,10,28,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,125,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.607333,-144.764167,2015-08-24T13:43:11,2015,8,24,2,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,3877,7.82,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.8653,-152.3589,2009-08-19T13:55,2009,8,19,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,157,6.51,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.1672,-162.0438,2000-06-13T20:10:34,2000,6,13,2,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,35,3.56,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.953161,-152.636767,2021-08-19T12:49:57,2021,8,19,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,127,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9417,-152.6303,2014-07-04T13:53,2014,7,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,107,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.872111,-153.522506,2015-06-24T12:40:28,2015,6,24,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,217,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9385,-152.6121,2013-09-18T12:53,2013,9,18,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,102,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.34834,-147.307693,2013-07-13T10:26:00,2013,7,13,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,183,8.22,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9505,-152.8732,2013-07-14T13:52,2013,7,14,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,16,6.74,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.979,-153.1237,2009-06-19T12:36,2009,6,19,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,57,6.85,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.7758,-168.719,2010-07-15T19:10:10,2010,7,15,1,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,2248,5.49,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.5,-141.5,2007-02-16T00:00:00,2007,2,16,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,3615,8.12,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.5613,-155.408,2003-06-28T12:36:16,2003,6,28,4,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,77,6.52,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.36,-149.298167,2015-08-20T09:31:58,2015,8,20,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,2534,7.67,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.3833,-153.823,2008-07-10T16:28,2008,7,10,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,109,6.76,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.888354,-152.69273,2016-10-07T13:21,2016,10,7,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,49,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.129672,-148.499603,2013-07-14T08:48:51,2013,7,14,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,165,8.08,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9402,-152.72,2011-06-18T16:07,2011,6,18,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,118,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9531,-152.552,2011-08-08T14:11,2011,8,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,109,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.901859,-153.537266,2015-09-07T13:47:53,2015,9,7,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,142,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.754323,-137.015497,2013-06-23T18:36:49,2013,6,23,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,2173,9.06,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.793979,-153.506999,2012-07-23T23:28:31,2012,7,23,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,151,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.989725,-153.432985,2024-07-29T10:51:37,2024,7,29,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,192,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.1917,-154.8108,2003-06-29T20:41:47,2003,6,29,2,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,78,6.7,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.8297,-152.1599,2010-06-23T11:29,2010,6,23,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,41,6.54,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.853,-162.7902,2000-06-14T21:04:45,2000,6,14,2,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,62,3.8,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.952859,-152.678111,2020-08-08T11:32:50,2020,8,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,103,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.452935,-146.806122,2013-07-12T14:58:43,2013,7,12,3,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,4589,7.96,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.376917,-148.999937,2013-07-15T18:23:49,2013,7,15,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,119,7.75,Fin Whale,Balaenoptera physalus
